,link,name
165,/gpu-specs/rtx-2000-embedded-ada-generation.c4177,RTX 2000 Embedded Ada Generation
166,/gpu-specs/rtx-2000-max-q-ada-generation.c4094,RTX 2000 Max-Q Ada Generation
167,/gpu-specs/rtx-2000-mobile-ada-generation.c4093,RTX 2000 Mobile Ada Generation
168,/gpu-specs/rtx-3000-mobile-ada-generation.c4095,RTX 3000 Mobile Ada Generation
169,/gpu-specs/rtx-3500-mobile-ada-generation.c4098,RTX 3500 Mobile Ada Generation
170,/gpu-specs/rtx-4000-mobile-ada-generation.c4096,RTX 4000 Mobile Ada Generation
171,/gpu-specs/rtx-5000-embedded-ada-generation.c4176,RTX 5000 Embedded Ada Generation
172,/gpu-specs/rtx-5000-max-q-ada-generation.c4154,RTX 5000 Max-Q Ada Generation
173,/gpu-specs/rtx-5000-mobile-ada-generation.c4097,RTX 5000 Mobile Ada Generation
174,/gpu-specs/radeon-610m.c3994,Radeon 610M
175,/gpu-specs/radeon-660m.c3870,Radeon 660M
176,/gpu-specs/radeon-680m.c3871,Radeon 680M
177,/gpu-specs/radeon-graphics-448sp-mobile.c4057,Radeon Graphics 448SP Mobile
178,/gpu-specs/radeon-graphics-512sp-mobile.c4056,Radeon Graphics 512SP Mobile
179,/gpu-specs/radeon-pro-w6300m.c3952,Radeon Pro W6300M
180,/gpu-specs/radeon-pro-w6500m.c3983,Radeon Pro W6500M
181,/gpu-specs/radeon-rx-6300m.c3866,Radeon RX 6300M
182,/gpu-specs/radeon-rx-6500m.c3865,Radeon RX 6500M
183,/gpu-specs/radeon-rx-6600s.c3869,Radeon RX 6600S
184,/gpu-specs/radeon-rx-6650m.c3863,Radeon RX 6650M
185,/gpu-specs/radeon-rx-6650m-xt.c3864,Radeon RX 6650M XT
186,/gpu-specs/radeon-rx-6700s.c3868,Radeon RX 6700S
187,/gpu-specs/radeon-rx-6800s.c3867,Radeon RX 6800S
188,/gpu-specs/radeon-rx-6850m-xt.c3862,Radeon RX 6850M XT
189,/gpu-specs/arc-a350m.c3905,Arc A350M
190,/gpu-specs/arc-a370m.c3906,Arc A370M
191,/gpu-specs/arc-a550m.c3907,Arc A550M
192,/gpu-specs/arc-a730m.c3908,Arc A730M
193,/gpu-specs/arc-a770m.c3909,Arc A770M
194,/gpu-specs/arc-pro-a30m.c3927,Arc Pro A30M
195,/gpu-specs/iris-xe-graphics-80eu-mobile.c3882,Iris Xe Graphics 80EU Mobile
196,/gpu-specs/iris-xe-graphics-96eu-mobile.c3881,Iris Xe Graphics 96EU Mobile
197,/gpu-specs/uhd-graphics-16eu-mobile.c4115,UHD Graphics 16EU Mobile
198,/gpu-specs/uhd-graphics-24eu-mobile.c4146,UHD Graphics 24EU Mobile
199,/gpu-specs/uhd-graphics-48eu-mobile.c3883,UHD Graphics 48EU Mobile
200,/gpu-specs/uhd-graphics-64eu-mobile.c3884,UHD Graphics 64EU Mobile
201,/gpu-specs/uhd-graphics-770-mobile.c4079,UHD Graphics 770 Mobile
202,/gpu-specs/geforce-rtx-3050-max-q-refresh-4-gb.c4092,GeForce RTX 3050 Max-Q Refresh 4 GB
203,/gpu-specs/geforce-rtx-3050-max-q-refresh-6-gb.c3970,GeForce RTX 3050 Max-Q Refresh 6 GB
204,/gpu-specs/geforce-rtx-3050-mobile-refresh-4-gb.c4156,GeForce RTX 3050 Mobile Refresh 4 GB
205,/gpu-specs/geforce-rtx-3050-mobile-refresh-6-gb.c3971,GeForce RTX 3050 Mobile Refresh 6 GB
206,/gpu-specs/geforce-rtx-3070-ti-max-q.c3923,GeForce RTX 3070 Ti Max-Q
207,/gpu-specs/geforce-rtx-3070-ti-mobile.c3852,GeForce RTX 3070 Ti Mobile
208,/gpu-specs/geforce-rtx-3080-ti-max-q.c3841,GeForce RTX 3080 Ti Max-Q
209,/gpu-specs/geforce-rtx-3080-ti-mobile.c3840,GeForce RTX 3080 Ti Mobile
210,/gpu-specs/rtx-a1000-embedded.c3895,RTX A1000 Embedded
211,/gpu-specs/rtx-a1000-mobile.c3920,RTX A1000 Mobile
212,/gpu-specs/rtx-a1000-mobile-6-gb.c4137,RTX A1000 Mobile 6 GB
213,/gpu-specs/rtx-a2000-embedded.c3861,RTX A2000 Embedded
214,/gpu-specs/rtx-a3000-mobile-12-gb.c3903,RTX A3000 Mobile 12 GB
215,/gpu-specs/rtx-a4500-embedded.c3893,RTX A4500 Embedded
216,/gpu-specs/rtx-a4500-max-q.c4009,RTX A4500 Max-Q
217,/gpu-specs/rtx-a4500-mobile.c3851,RTX A4500 Mobile
218,/gpu-specs/rtx-a500-embedded.c3896,RTX A500 Embedded
219,/gpu-specs/rtx-a500-mobile.c3939,RTX A500 Mobile
220,/gpu-specs/rtx-a5500-max-q.c4011,RTX A5500 Max-Q
221,/gpu-specs/rtx-a5500-mobile.c3902,RTX A5500 Mobile
222,/gpu-specs/t550-mobile.c3918,T550 Mobile
223,/gpu-specs/radeon-graphics-384sp-mobile.c3856,Radeon Graphics 384SP Mobile
224,/gpu-specs/radeon-graphics-448sp-mobile.c3854,Radeon Graphics 448SP Mobile
225,/gpu-specs/radeon-graphics-448sp-mobile.c3784,Radeon Graphics 448SP Mobile
226,/gpu-specs/radeon-graphics-512sp-mobile.c3771,Radeon Graphics 512SP Mobile
227,/gpu-specs/radeon-graphics-512sp-mobile.c4065,Radeon Graphics 512SP Mobile
228,/gpu-specs/radeon-pro-w6600m.c3819,Radeon Pro W6600M
229,/gpu-specs/radeon-rx-6600m.c3776,Radeon RX 6600M
230,/gpu-specs/radeon-rx-6700m.c3775,Radeon RX 6700M
231,/gpu-specs/radeon-rx-6800m.c3786,Radeon RX 6800M
232,/gpu-specs/uhd-graphics-16eu-mobile.c4109,UHD Graphics 16EU Mobile
233,/gpu-specs/uhd-graphics-16eu-mobile.c3922,UHD Graphics 16EU Mobile
234,/gpu-specs/uhd-graphics-24eu-mobile.c3921,UHD Graphics 24EU Mobile
235,/gpu-specs/uhd-graphics-32eu-mobile.c3814,UHD Graphics 32EU Mobile
236,/gpu-specs/uhd-graphics-32eu-mobile.c3811,UHD Graphics 32EU Mobile
237,/gpu-specs/geforce-mx550.c3860,GeForce MX550
238,/gpu-specs/geforce-mx570.c3919,GeForce MX570
239,/gpu-specs/geforce-mx570-a.c3943,GeForce MX570 A
240,/gpu-specs/geforce-rtx-2050-max-q.c4012,GeForce RTX 2050 Max-Q
241,/gpu-specs/geforce-rtx-2050-mobile.c3859,GeForce RTX 2050 Mobile
242,/gpu-specs/geforce-rtx-3050-max-q.c3972,GeForce RTX 3050 Max-Q
243,/gpu-specs/geforce-rtx-3050-mobile.c3788,GeForce RTX 3050 Mobile
244,/gpu-specs/geforce-rtx-3050-ti-max-q.c4149,GeForce RTX 3050 Ti Max-Q
245,/gpu-specs/geforce-rtx-3050-ti-mobile.c3778,GeForce RTX 3050 Ti Mobile
246,/gpu-specs/geforce-rtx-3050-ti-mobile.c3812,GeForce RTX 3050 Ti Mobile
247,/gpu-specs/geforce-rtx-3060-max-q.c3752,GeForce RTX 3060 Max-Q
248,/gpu-specs/geforce-rtx-3060-mobile.c3757,GeForce RTX 3060 Mobile
249,/gpu-specs/geforce-rtx-3070-max-q.c3685,GeForce RTX 3070 Max-Q
250,/gpu-specs/geforce-rtx-3070-mobile.c3712,GeForce RTX 3070 Mobile
251,/gpu-specs/geforce-rtx-3080-max-q.c3753,GeForce RTX 3080 Max-Q
252,/gpu-specs/geforce-rtx-3080-mobile.c3684,GeForce RTX 3080 Mobile
253,/gpu-specs/quadro-t1200-max-q.c4006,Quadro T1200 Max-Q
254,/gpu-specs/quadro-t1200-mobile.c3803,Quadro T1200 Mobile
255,/gpu-specs/rtx-a2000-max-q.c4007,RTX A2000 Max-Q
256,/gpu-specs/rtx-a2000-mobile.c3827,RTX A2000 Mobile
257,/gpu-specs/rtx-a3000-mobile.c3806,RTX A3000 Mobile
258,/gpu-specs/rtx-a3000-mobile-12-gb.c3904,RTX A3000 Mobile 12 GB
259,/gpu-specs/rtx-a4-mobile.c3789,RTX A4 Mobile
260,/gpu-specs/rtx-a4000-max-q.c4008,RTX A4000 Max-Q
261,/gpu-specs/rtx-a4000-mobile.c3804,RTX A4000 Mobile
262,/gpu-specs/rtx-a5000-max-q.c4010,RTX A5000 Max-Q
263,/gpu-specs/rtx-a5000-mobile.c3805,RTX A5000 Mobile
264,/gpu-specs/t600-max-q.c3817,T600 Max-Q
265,/gpu-specs/t600-mobile.c4151,T600 Mobile
266,/gpu-specs/radeon-graphics-320sp-mobile.c3613,Radeon Graphics 320SP Mobile
267,/gpu-specs/radeon-graphics-384sp-mobile.c3511,Radeon Graphics 384SP Mobile
268,/gpu-specs/radeon-graphics-448sp-mobile.c3510,Radeon Graphics 448SP Mobile
269,/gpu-specs/radeon-graphics-512sp-mobile.c3587,Radeon Graphics 512SP Mobile
270,/gpu-specs/radeon-pro-5600m.c3612,Radeon Pro 5600M
271,/gpu-specs/radeon-pro-w5500m.c3478,Radeon Pro W5500M
272,/gpu-specs/radeon-rx-5600m.c3492,Radeon RX 5600M
273,/gpu-specs/radeon-rx-5700m.c3476,Radeon RX 5700M
274,/gpu-specs/radeon-vega-3-mobile.c3592,Radeon Vega 3 Mobile
275,/gpu-specs/iris-plus-graphics-g7-64eu-mobile.c3444,Iris Plus Graphics G7 64EU Mobile
276,/gpu-specs/iris-xe-graphics-g4-48eu-mobile.c3679,Iris Xe Graphics G4 48EU Mobile
277,/gpu-specs/iris-xe-graphics-g7-80eu-mobile.c3678,Iris Xe Graphics G7 80EU Mobile
278,/gpu-specs/iris-xe-graphics-g7-96eu-mobile.c3677,Iris Xe Graphics G7 96EU Mobile
279,/gpu-specs/uhd-graphics-16eu-mobile.c4090,UHD Graphics 16EU Mobile
280,/gpu-specs/uhd-graphics-32eu-mobile.c4114,UHD Graphics 32EU Mobile
281,/gpu-specs/uhd-graphics-g4-48eu-mobile.c3692,UHD Graphics G4 48EU Mobile
282,/gpu-specs/uhd-graphics-g7-64eu-mobile.c3691,UHD Graphics G7 64EU Mobile
283,/gpu-specs/uhd-graphics-p630-mobile.c3730,UHD Graphics P630 Mobile
284,/gpu-specs/geforce-gtx-1650-max-q.c3620,GeForce GTX 1650 Max-Q
285,/gpu-specs/geforce-gtx-1650-mobile.c3633,GeForce GTX 1650 Mobile
286,/gpu-specs/geforce-gtx-1650-ti-max-q.c3619,GeForce GTX 1650 Ti Max-Q
287,/gpu-specs/geforce-gtx-1650-ti-mobile.c3512,GeForce GTX 1650 Ti Mobile
288,/gpu-specs/geforce-gtx-1650-ti-mobile.c3517,GeForce GTX 1650 Ti Mobile
289,/gpu-specs/geforce-mx330.c3493,GeForce MX330
290,/gpu-specs/geforce-mx350.c3494,GeForce MX350
291,/gpu-specs/geforce-mx350.c3582,GeForce MX350
292,/gpu-specs/geforce-mx450-12w.c3657,GeForce MX450 12W
293,/gpu-specs/geforce-mx450-30-5w-10gbps.c3641,GeForce MX450 30.5W 10Gbps
294,/gpu-specs/geforce-mx450-30-5w-8gbps.c3717,GeForce MX450 30.5W 8Gbps
295,/gpu-specs/geforce-rtx-2060-max-q.c3533,GeForce RTX 2060 Max-Q
296,/gpu-specs/geforce-rtx-2070-max-q-refresh.c3574,GeForce RTX 2070 Max-Q Refresh
297,/gpu-specs/geforce-rtx-2070-mobile-refresh.c3573,GeForce RTX 2070 Mobile Refresh
298,/gpu-specs/geforce-rtx-2070-super-max-q.c3563,GeForce RTX 2070 SUPER Max-Q
299,/gpu-specs/geforce-rtx-2070-super-mobile.c3514,GeForce RTX 2070 SUPER Mobile
300,/gpu-specs/geforce-rtx-2080-super-max-q.c3566,GeForce RTX 2080 SUPER Max-Q
301,/gpu-specs/geforce-rtx-2080-super-mobile.c3513,GeForce RTX 2080 SUPER Mobile
302,/gpu-specs/jetson-xavier-nx-16-gb.c4087,Jetson Xavier NX 16 GB
303,/gpu-specs/jetson-xavier-nx-8-gb.c3642,Jetson Xavier NX 8 GB
304,/gpu-specs/quadro-rtx-5000-mobile-refresh.c3625,Quadro RTX 5000 Mobile Refresh
305,/gpu-specs/quadro-rtx-5000-x2-mobile.c4121,Quadro RTX 5000 X2 Mobile
306,/gpu-specs/quadro-t1000-mobile-gddr6.c3624,Quadro T1000 Mobile GDDR6
307,/gpu-specs/t500-max-q.c4103,T500 Max-Q
308,/gpu-specs/t500-mobile.c3747,T500 Mobile
309,/gpu-specs/radeon-540-mobile.c3419,Radeon 540 Mobile
310,/gpu-specs/radeon-540x-mobile.c3415,Radeon 540X Mobile
311,/gpu-specs/radeon-610-mobile.c3423,Radeon 610 Mobile
312,/gpu-specs/radeon-620-mobile.c3421,Radeon 620 Mobile
313,/gpu-specs/radeon-625-mobile.c3422,Radeon 625 Mobile
314,/gpu-specs/radeon-630-mobile.c3414,Radeon 630 Mobile
315,/gpu-specs/radeon-e9390-pcie.c3617,Radeon E9390 PCIe
316,/gpu-specs/radeon-e9560-pcie.c3616,Radeon E9560 PCIe
317,/gpu-specs/radeon-pro-5300m.c3464,Radeon Pro 5300M
318,/gpu-specs/radeon-pro-5500m.c3463,Radeon Pro 5500M
319,/gpu-specs/radeon-pro-570x.c3396,Radeon Pro 570X
320,/gpu-specs/radeon-pro-575x.c3397,Radeon Pro 575X
321,/gpu-specs/radeon-pro-580x.c3398,Radeon Pro 580X
322,/gpu-specs/radeon-pro-vega-48.c3395,Radeon Pro Vega 48
323,/gpu-specs/radeon-pro-vega-64x.c3404,Radeon Pro Vega 64X
324,/gpu-specs/radeon-pro-w5300m.c3477,Radeon Pro W5300M
325,/gpu-specs/radeon-pro-wx-3200-mobile.c3461,Radeon Pro WX 3200 Mobile
326,/gpu-specs/radeon-rx-5300m.c3462,Radeon RX 5300M
327,/gpu-specs/radeon-rx-5500m.c3460,Radeon RX 5500M
328,/gpu-specs/radeon-rx-560x-mobile.c3357,Radeon RX 560X Mobile
329,/gpu-specs/radeon-rx-640-mobile.c3413,Radeon RX 640 Mobile
330,/gpu-specs/radeon-rx-vega-11-mobile.c3597,Radeon RX Vega 11 Mobile
331,/gpu-specs/radeon-vega-10-mobile.c3591,Radeon Vega 10 Mobile
332,/gpu-specs/radeon-vega-10-mobile.c3288,Radeon Vega 10 Mobile
333,/gpu-specs/radeon-vega-10-mobile.c3598,Radeon Vega 10 Mobile
334,/gpu-specs/radeon-vega-3-mobile.c3655,Radeon Vega 3 Mobile
335,/gpu-specs/radeon-vega-6-mobile.c3615,Radeon Vega 6 Mobile
336,/gpu-specs/radeon-vega-6-mobile.c3384,Radeon Vega 6 Mobile
337,/gpu-specs/radeon-vega-8-mobile.c3289,Radeon Vega 8 Mobile
338,/gpu-specs/radeon-vega-8-mobile.c3360,Radeon Vega 8 Mobile
339,/gpu-specs/radeon-vega-8-mobile.c3596,Radeon Vega 8 Mobile
340,/gpu-specs/radeon-vega-9-mobile.c3614,Radeon Vega 9 Mobile
341,/gpu-specs/iris-plus-graphics-645-mobile.c3486,Iris Plus Graphics 645 Mobile
342,/gpu-specs/iris-plus-graphics-g4-48eu-mobile.c3647,Iris Plus Graphics G4 48EU Mobile
343,/gpu-specs/uhd-graphics-24eu-mobile.c3484,UHD Graphics 24EU Mobile
344,/gpu-specs/uhd-graphics-24eu-mobile.c3604,UHD Graphics 24EU Mobile
345,/gpu-specs/uhd-graphics-24eu-mobile.c3644,UHD Graphics 24EU Mobile
346,/gpu-specs/uhd-graphics-g1-32eu-mobile.c3447,UHD Graphics G1 32EU Mobile
347,/gpu-specs/geforce-gtx-1050-mobile-3-gb.c3408,GeForce GTX 1050 Mobile 3 GB
348,/gpu-specs/geforce-gtx-1650-max-q.c3383,GeForce GTX 1650 Max-Q
349,/gpu-specs/geforce-gtx-1650-mobile.c3367,GeForce GTX 1650 Mobile
350,/gpu-specs/geforce-gtx-1660-ti-max-q.c3382,GeForce GTX 1660 Ti Max-Q
351,/gpu-specs/geforce-gtx-1660-ti-mobile.c3369,GeForce GTX 1660 Ti Mobile
352,/gpu-specs/geforce-mx150-gp107.c3443,GeForce MX150 GP107
353,/gpu-specs/geforce-mx230.c3350,GeForce MX230
354,/gpu-specs/geforce-mx250.c3353,GeForce MX250
355,/gpu-specs/geforce-mx250.c3354,GeForce MX250
356,/gpu-specs/geforce-rtx-2060-max-q-refresh.c3628,GeForce RTX 2060 Max-Q Refresh
357,/gpu-specs/geforce-rtx-2060-mobile.c3348,GeForce RTX 2060 Mobile
358,/gpu-specs/geforce-rtx-2060-mobile-refresh.c3567,GeForce RTX 2060 Mobile Refresh
359,/gpu-specs/geforce-rtx-2060-super-mobile.c4150,GeForce RTX 2060 SUPER Mobile
360,/gpu-specs/geforce-rtx-2070-max-q.c3392,GeForce RTX 2070 Max-Q
361,/gpu-specs/geforce-rtx-2070-mobile.c3349,GeForce RTX 2070 Mobile
362,/gpu-specs/geforce-rtx-2080-max-q.c3363,GeForce RTX 2080 Max-Q
363,/gpu-specs/geforce-rtx-2080-mobile.c3312,GeForce RTX 2080 Mobile
364,/gpu-specs/jetson-nano.c3643,Jetson Nano
365,/gpu-specs/p106m.c3773,P106M
366,/gpu-specs/quadro-p2000-mobile.c3772,Quadro P2000 Mobile
367,/gpu-specs/quadro-p520-max-q.c4005,Quadro P520 Max-Q
368,/gpu-specs/quadro-p520-mobile.c3424,Quadro P520 Mobile
369,/gpu-specs/quadro-rtx-3000-max-q.c3429,Quadro RTX 3000 Max-Q
370,/gpu-specs/quadro-rtx-3000-mobile.c3428,Quadro RTX 3000 Mobile
371,/gpu-specs/quadro-rtx-3000-mobile-refresh.c3697,Quadro RTX 3000 Mobile Refresh
372,/gpu-specs/quadro-rtx-3000-x2-mobile.c4120,Quadro RTX 3000 X2 Mobile
373,/gpu-specs/quadro-rtx-4000-max-q.c3427,Quadro RTX 4000 Max-Q
374,/gpu-specs/quadro-rtx-4000-mobile.c3430,Quadro RTX 4000 Mobile
375,/gpu-specs/quadro-rtx-5000-max-q.c3432,Quadro RTX 5000 Max-Q
376,/gpu-specs/quadro-rtx-5000-mobile.c3431,Quadro RTX 5000 Mobile
377,/gpu-specs/quadro-rtx-6000-mobile.c3497,Quadro RTX 6000 Mobile
378,/gpu-specs/quadro-t1000-max-q.c3807,Quadro T1000 Max-Q
379,/gpu-specs/quadro-t1000-mobile.c3435,Quadro T1000 Mobile
380,/gpu-specs/quadro-t2000-max-q.c3436,Quadro T2000 Max-Q
381,/gpu-specs/quadro-t2000-mobile.c3434,Quadro T2000 Mobile
382,/gpu-specs/radeon-540x-mobile.c3417,Radeon 540X Mobile
383,/gpu-specs/radeon-550x-mobile.c3207,Radeon 550X Mobile
384,/gpu-specs/radeon-pro-555x.c3283,Radeon Pro 555X
385,/gpu-specs/radeon-pro-560x.c3282,Radeon Pro 560X
386,/gpu-specs/radeon-pro-vega-16.c3331,Radeon Pro Vega 16
387,/gpu-specs/radeon-pro-vega-20.c3263,Radeon Pro Vega 20
388,/gpu-specs/radeon-pro-wx-vega-m-gl.c3352,Radeon Pro WX Vega M GL
389,/gpu-specs/radeon-rx-540x-mobile.c3204,Radeon RX 540X Mobile
390,/gpu-specs/radeon-rx-550x-mobile.c3205,Radeon RX 550X Mobile
391,/gpu-specs/radeon-rx-560x-mobile.c3631,Radeon RX 560X Mobile
392,/gpu-specs/radeon-rx-560x-mobile.c3632,Radeon RX 560X Mobile
393,/gpu-specs/radeon-rx-560x-mobile.c3197,Radeon RX 560X Mobile
394,/gpu-specs/radeon-rx-580x-mobile.c3235,Radeon RX 580X Mobile
395,/gpu-specs/radeon-rx-vega-56-mobile.c3333,Radeon RX Vega 56 Mobile
396,/gpu-specs/radeon-rx-vega-m-gh.c3056,Radeon RX Vega M GH
397,/gpu-specs/radeon-rx-vega-m-gl.c3061,Radeon RX Vega M GL
398,/gpu-specs/radeon-vega-3-mobile.c3078,Radeon Vega 3 Mobile
399,/gpu-specs/radeon-vega-6-mobile.c3079,Radeon Vega 6 Mobile
400,/gpu-specs/iris-plus-graphics-655-mobile.c3221,Iris Plus Graphics 655 Mobile
401,/gpu-specs/uhd-graphics-610-mobile.c3453,UHD Graphics 610 Mobile
402,/gpu-specs/uhd-graphics-615-mobile.c3370,UHD Graphics 615 Mobile
403,/gpu-specs/uhd-graphics-617-mobile.c3338,UHD Graphics 617 Mobile
404,/gpu-specs/uhd-graphics-620-mobile.c3381,UHD Graphics 620 Mobile
405,/gpu-specs/uhd-graphics-630-mobile.c3262,UHD Graphics 630 Mobile
406,/gpu-specs/uhd-graphics-p630-mobile.c3452,UHD Graphics P630 Mobile
407,/gpu-specs/geforce-gtx-1050-max-q.c3074,GeForce GTX 1050 Max-Q
408,/gpu-specs/geforce-gtx-1050-ti-max-q.c3075,GeForce GTX 1050 Ti Max-Q
409,/gpu-specs/jetson-agx-xavier-16-gb.c3232,Jetson AGX Xavier 16 GB
410,/gpu-specs/jetson-agx-xavier-32-gb.c4088,Jetson AGX Xavier 32 GB
411,/gpu-specs/quadro-p3200-max-q.c3315,Quadro P3200 Max-Q
412,/gpu-specs/quadro-p3200-mobile.c3147,Quadro P3200 Mobile
413,/gpu-specs/quadro-p4200-max-q.c4004,Quadro P4200 Max-Q
414,/gpu-specs/quadro-p4200-mobile.c3199,Quadro P4200 Mobile
415,/gpu-specs/quadro-p500-mobile.c3261,Quadro P500 Mobile
416,/gpu-specs/quadro-p5200-max-q.c3347,Quadro P5200 Max-Q
417,/gpu-specs/quadro-p5200-mobile.c3020,Quadro P5200 Mobile
418,/gpu-specs/quadro-p620-mobile.c3456,Quadro P620 Mobile
419,/gpu-specs/radeon-520-mobile-ddr3.c3003,Radeon 520 Mobile DDR3
420,/gpu-specs/radeon-520-mobile-gddr5.c3236,Radeon 520 Mobile GDDR5
421,/gpu-specs/radeon-530-mobile-ddr3.c4106,Radeon 530 Mobile DDR3
422,/gpu-specs/radeon-530-mobile-gddr5.c3002,Radeon 530 Mobile GDDR5
423,/gpu-specs/radeon-530x-mobile.c3108,Radeon 530X Mobile
424,/gpu-specs/radeon-535-mobile.c3209,Radeon 535 Mobile
425,/gpu-specs/radeon-e9171-mcm.c3028,Radeon E9171 MCM
426,/gpu-specs/radeon-e9172-mxm.c3029,Radeon E9172 MXM
427,/gpu-specs/radeon-e9173-pcie.c3031,Radeon E9173 PCIe
428,/gpu-specs/radeon-e9174-mxm.c3030,Radeon E9174 MXM
429,/gpu-specs/radeon-e9175-pcie.c3032,Radeon E9175 PCIe
430,/gpu-specs/radeon-pro-555.c2972,Radeon Pro 555
431,/gpu-specs/radeon-pro-560.c2971,Radeon Pro 560
432,/gpu-specs/radeon-pro-570.c2970,Radeon Pro 570
433,/gpu-specs/radeon-pro-575.c2969,Radeon Pro 575
